WKT,element
"POLYGON ((585155.615 5033855.425,585041.222 5033775.689,585074.481 5033750.745,585155.615 5033855.425))",1781
"POLYGON ((585047.524 5033931.92,585088.824 5033945.153,585085.914 5033968.434,585047.524 5033931.92))",1782
"POLYGON ((585047.524 5033931.92,585014.265 5033971.831,584973.041 5033958.613,585047.524 5033931.92))",1783
"POLYGON ((585022.58 5034036.686,585085.914 5033968.434,585039.209 5034056.641,585022.58 5034036.686))",1784
"POLYGON ((585085.914 5033968.434,585022.58 5034036.686,585014.265 5033971.831,585085.914 5033968.434))",1785
"POLYGON ((585069.142 5034088.237,584953.086 5034071.693,585039.209 5034056.641,585069.142 5034088.237))",1786
"POLYGON ((585014.265 5033971.831,585022.58 5034036.686,584997.986 5034038.434,585014.265 5033971.831))",1787
"POLYGON ((585076.144 5034281.224,585069.142 5034088.237,585142.312 5034111.518,585076.144 5034281.224))",1788
"POLYGON ((585039.209 5034056.641,585116.263 5033997.952,585069.142 5034088.237,585039.209 5034056.641))",1789
"POLYGON ((585039.209 5034056.641,585085.914 5033968.434,585116.263 5033997.952,585039.209 5034056.641))",1790
"POLYGON ((585076.144 5034281.224,584936.457 5034146.525,585069.142 5034088.237,585076.144 5034281.224))",1791
"POLYGON ((585014.265 5033971.831,585047.524 5033931.92,585085.914 5033968.434,585014.265 5033971.831))",1792
"POLYGON ((585039.209 5034056.641,584997.986 5034038.434,585022.58 5034036.686,585039.209 5034056.641))",1793
"POLYGON ((585047.524 5033931.92,584964.727 5033890.432,585004.637 5033858.836,585047.524 5033931.92))",1794
"POLYGON ((585027.919 5034322.797,584936.457 5034146.525,585076.144 5034281.224,585027.919 5034322.797))",1795
"POLYGON ((584983.851 5034685.319,584879.917 5034749.342,584917.333 5034662.038,584983.851 5034685.319))",1796
"POLYGON ((584980.278 5034913.837,584946.227 5034896.669,584993.582 5034902.196,584980.278 5034913.837))",1797
"POLYGON ((584927.934 5034808.533,584879.917 5034749.342,584983.851 5034685.319,584927.934 5034808.533))",1798
"POLYGON ((584927.934 5034808.533,584993.582 5034902.196,584946.227 5034896.669,584927.934 5034808.533))",1799
"POLYGON ((584946.227 5034896.669,584973.627 5034943.77,584936.249 5034969.838,584946.227 5034896.669))",1800
"POLYGON ((584936.249 5034969.838,584973.627 5034943.77,584974.458 5034979.523,584936.249 5034969.838))",1801
"POLYGON ((584884.698 5035006.423,584936.249 5034969.838,584973.627 5035020.265,584884.698 5035006.423))",1802
"POLYGON ((584974.458 5034979.523,585002.728 5034991.163,584986.93 5035014.445,584974.458 5034979.523))",1803
"POLYGON ((584973.627 5034943.77,585006.054 5034955.41,584974.458 5034979.523,584973.627 5034943.77))",1804
"POLYGON ((584980.278 5034913.837,585003.56 5034923.814,584973.627 5034943.77,584980.278 5034913.837))",1805
"POLYGON ((584936.249 5034969.838,584974.458 5034979.523,584973.627 5035020.265,584936.249 5034969.838))",1806
"POLYGON ((584980.278 5034913.837,584973.627 5034943.77,584946.227 5034896.669,584980.278 5034913.837))",1807
"POLYGON ((584936.249 5034969.838,584884.698 5035006.423,584904.653 5034974.827,584936.249 5034969.838))",1808
"POLYGON ((585019.604 5034733.544,584927.934 5034808.533,584983.851 5034685.319,585019.604 5034733.544))",1809
"POLYGON ((585025.424 5034781.77,584927.934 5034808.533,585019.604 5034733.544,585025.424 5034781.77))",1810
"POLYGON ((585025.424 5034781.77,585041.222 5034876.558,584993.582 5034902.196,585025.424 5034781.77))",1811
"POLYGON ((584989.671 5034336.101,584889.894 5034199.739,585027.919 5034322.797,584989.671 5034336.101))",1812
"POLYGON ((585025.424 5034781.77,584993.582 5034902.196,584927.934 5034808.533,585025.424 5034781.77))",1813
"POLYGON ((584974.458 5034979.523,585006.054 5034955.41,585002.728 5034991.163,584974.458 5034979.523))",1814
"POLYGON ((584993.582 5034902.196,585041.222 5034876.558,585003.56 5034923.814,584993.582 5034902.196))",1815
"POLYGON ((584973.627 5034943.77,585003.56 5034923.814,585006.054 5034955.41,584973.627 5034943.77))",1816
"POLYGON ((584980.278 5034913.837,584993.582 5034902.196,585003.56 5034923.814,584980.278 5034913.837))",1817
"POLYGON ((585006.054 5034955.41,585071.987 5034949.727,585071.155 5035001.278,585006.054 5034955.41))",1818
"POLYGON ((585071.987 5034949.727,585006.054 5034955.41,585003.56 5034923.814,585071.987 5034949.727))",1819
"POLYGON ((585006.054 5034955.41,585071.155 5035001.278,585002.728 5034991.163,585006.054 5034955.41))",1820
"POLYGON ((585041.222 5034876.558,585071.987 5034949.727,585003.56 5034923.814,585041.222 5034876.558))",1821
"POLYGON ((584986.93 5035014.445,585002.728 5034991.163,585025.424 5035072.785,584986.93 5035014.445))",1822
"POLYGON ((585025.424 5035072.785,585002.728 5034991.163,585071.155 5035001.278,585025.424 5035072.785))",1823
"POLYGON ((585088.824 5033945.153,585116.263 5033997.952,585085.914 5033968.434,585088.824 5033945.153))",1824
"POLYGON ((584974.458 5034979.523,584986.93 5035014.445,584973.627 5035020.265,584974.458 5034979.523))",1825
"POLYGON ((584616.132 5035253.474,584605.323 5035263.036,584611.559 5035247.654,584616.132 5035253.474))",1826
"POLYGON ((584611.559 5035247.654,584636.919 5035209.302,584616.132 5035253.474,584611.559 5035247.654))",1827
"POLYGON ((584638.582 5035061.3,584609.065 5035078.449,584616.132 5035026.898,584638.582 5035061.3))",1828
"POLYGON ((584638.582 5035061.3,584628.604 5035111.188,584609.065 5035078.449,584638.582 5035061.3))",1829
"POLYGON ((584520.097 5035047.269,584616.132 5035026.898,584609.065 5035078.449,584520.097 5035047.269))",1830
"POLYGON ((584635.464 5035278.99,584605.323 5035263.036,584616.132 5035253.474,584635.464 5035278.99))",1831
"POLYGON ((584623.629 5035480.329,584616.146 5035454.137,584636.919 5035462.174,584623.629 5035480.329))",1832
"POLYGON ((584608.247 5035430.856,584620.705 5035395.24,584638.998 5035432.241,584608.247 5035430.856))",1833
"POLYGON ((584627.786 5035518.992,584623.629 5035480.329,584651.054 5035507.905,584627.786 5035518.992))",1834
"POLYGON ((584608.247 5035430.856,584638.998 5035432.241,584616.146 5035454.137,584608.247 5035430.856))",1835
"POLYGON ((584632.138 5035367.126,584659.577 5035376.272,584620.705 5035395.24,584632.138 5035367.126))",1836
"POLYGON ((584627.786 5035518.992,584559.294 5035497.322,584623.629 5035480.329,584627.786 5035518.992))",1837
"POLYGON ((584576.235 5035379.721,584620.705 5035395.24,584589.539 5035394.271,584576.235 5035379.721))",1838
"POLYGON ((584627.786 5035518.992,584627.786 5035553.083,584570.519 5035568.413,584627.786 5035518.992))",1839
"POLYGON ((584636.919 5035209.302,584611.559 5035247.654,584586.615 5035255.969,584636.919 5035209.302))",1840
"POLYGON ((584559.294 5035497.322,584616.146 5035454.137,584623.629 5035480.329,584559.294 5035497.322))",1841
"POLYGON ((584635.464 5035278.99,584636.919 5035209.302,584678.7 5035281.484,584635.464 5035278.99))",1842
"POLYGON ((584635.464 5035278.99,584616.132 5035253.474,584636.919 5035209.302,584635.464 5035278.99))",1843
"POLYGON ((584636.919 5035209.302,584765.174 5035244.9,584678.7 5035281.484,584636.919 5035209.302))",1844
"POLYGON ((584658.537 5035127.818,584638.582 5035061.3,584703.437 5035077.93,584658.537 5035127.818))",1845
"POLYGON ((584638.582 5035061.3,584658.537 5035127.818,584628.604 5035111.188,584638.582 5035061.3))",1846
"POLYGON ((584651.054 5035507.905,584636.919 5035462.174,584668.723 5035458.588,584651.054 5035507.905))",1847
"POLYGON ((584636.919 5035462.174,584616.146 5035454.137,584638.998 5035432.241,584636.919 5035462.174))",1848
"POLYGON ((584668.723 5035458.588,584636.919 5035462.174,584638.998 5035432.241,584668.723 5035458.588))",1849
"POLYGON ((584636.919 5035462.174,584651.054 5035507.905,584623.629 5035480.329,584636.919 5035462.174))",1850
"POLYGON ((584696.161 5035409.531,584668.723 5035458.588,584638.998 5035432.241,584696.161 5035409.531))",1851
"POLYGON ((584651.054 5035507.905,584668.723 5035458.588,584677.869 5035544.229,584651.054 5035507.905))",1852
"POLYGON ((584696.161 5035409.531,584638.998 5035432.241,584659.577 5035376.272,584696.161 5035409.531))",1853
"POLYGON ((584620.705 5035395.24,584659.577 5035376.272,584638.998 5035432.241,584620.705 5035395.24))",1854
"POLYGON ((584765.174 5035244.9,584636.919 5035209.302,584658.537 5035127.818,584765.174 5035244.9))",1855
"POLYGON ((584646.897 5035001.434,584638.582 5035061.3,584616.132 5035026.898,584646.897 5035001.434))",1856
"POLYGON ((584627.786 5035518.992,584651.054 5035507.905,584643.155 5035552.804,584627.786 5035518.992))",1857
"POLYGON ((584608.247 5035600.892,584617.809 5035576.779,584631.514 5035600.614,584608.247 5035600.892))",1858
"POLYGON ((584608.247 5035600.892,584570.519 5035568.413,584617.809 5035576.779,584608.247 5035600.892))",1859
"POLYGON ((584635.672 5035581.906,584631.514 5035600.614,584617.809 5035576.779,584635.672 5035581.906))",1860
"POLYGON ((584635.672 5035581.906,584627.786 5035553.083,584643.155 5035552.804,584635.672 5035581.906))",1861
"POLYGON ((584631.514 5035600.614,584635.672 5035581.906,584636.088 5035618.49,584631.514 5035600.614))",1862
"POLYGON ((584635.672 5035581.906,584617.809 5035576.779,584627.786 5035553.083,584635.672 5035581.906))",1863
"POLYGON ((584570.519 5035568.413,584627.786 5035553.083,584617.809 5035576.779,584570.519 5035568.413))",1864
"POLYGON ((584608.247 5035600.892,584631.514 5035600.614,584636.088 5035618.49,584608.247 5035600.892))",1865
"POLYGON ((584616.977 5035630.409,584636.088 5035618.49,584640.258 5035650.365,584616.977 5035630.409))",1866
"POLYGON ((584636.088 5035618.49,584616.977 5035630.409,584608.247 5035600.892,584636.088 5035618.49))",1867
"POLYGON ((584640.778 5035695.628,584603.778 5035684.819,584641.61 5035677.336,584640.778 5035695.628))",1868
"POLYGON ((584641.61 5035677.336,584640.258 5035650.365,584665.203 5035662.837,584641.61 5035677.336))",1869
"POLYGON ((584686.821 5035674.062,584641.61 5035677.336,584665.203 5035662.837,584686.821 5035674.062))",1870
"POLYGON ((584603.778 5035684.819,584640.258 5035650.365,584641.61 5035677.336,584603.778 5035684.819))",1871
"POLYGON ((584636.088 5035618.49,584672.049 5035616.567,584675.582 5035650.086,584636.088 5035618.49))",1872
"POLYGON ((584571.766 5035705.606,584640.778 5035695.628,584677.363 5035735.539,584571.766 5035705.606))",1873
"POLYGON ((584636.088 5035618.49,584635.672 5035581.906,584650.43 5035602.432,584636.088 5035618.49))",1874
"POLYGON ((584616.977 5035630.409,584640.258 5035650.365,584590.058 5035644.077,584616.977 5035630.409))",1875
"POLYGON ((584636.088 5035618.49,584650.43 5035602.432,584672.049 5035616.567,584636.088 5035618.49))",1876
"POLYGON ((584635.672 5035581.906,584677.869 5035544.229,584650.43 5035602.432,584635.672 5035581.906))",1877
"POLYGON ((584699.279 5035673.367,584675.582 5035650.086,584721.937 5035662.298,584699.279 5035673.367))",1878
"POLYGON ((584672.049 5035616.567,584721.937 5035662.298,584675.582 5035650.086,584672.049 5035616.567))",1879
"POLYGON ((584640.258 5035650.365,584636.088 5035618.49,584675.582 5035650.086,584640.258 5035650.365))",1880
"POLYGON ((584627.786 5035553.083,584627.786 5035518.992,584643.155 5035552.804,584627.786 5035553.083))",1881
"POLYGON ((584640.258 5035650.365,584675.582 5035650.086,584665.203 5035662.837,584640.258 5035650.365))",1882
"POLYGON ((584679.026 5035779.607,584571.766 5035705.606,584677.363 5035735.539,584679.026 5035779.607))",1883
"POLYGON ((584641.61 5035677.336,584686.821 5035674.062,584701.372 5035690.691,584641.61 5035677.336))",1884
"POLYGON ((584641.61 5035677.336,584715.611 5035748.426,584677.363 5035735.539,584641.61 5035677.336))",1885
"POLYGON ((584679.026 5035779.607,584657.408 5035851.945,584571.766 5035705.606,584679.026 5035779.607))",1886
"POLYGON ((584679.026 5035779.607,584677.363 5035735.539,584715.611 5035748.426,584679.026 5035779.607))",1887
"POLYGON ((584715.611 5035748.426,584641.61 5035677.336,584701.372 5035690.691,584715.611 5035748.426))",1888
"POLYGON ((584686.821 5035674.062,584665.203 5035662.837,584675.582 5035650.086,584686.821 5035674.062))",1889
"POLYGON ((584699.279 5035673.367,584701.372 5035690.691,584686.821 5035674.062,584699.279 5035673.367))",1890
"POLYGON ((584675.582 5035650.086,584699.279 5035673.367,584686.821 5035674.062,584675.582 5035650.086))",1891
"POLYGON ((584657.408 5035851.945,584679.026 5035779.607,584751.78 5035795.405,584657.408 5035851.945))",1892
"POLYGON ((584635.672 5035581.906,584643.155 5035552.804,584677.869 5035544.229,584635.672 5035581.906))",1893
"POLYGON ((584651.054 5035507.905,584677.869 5035544.229,584643.155 5035552.804,584651.054 5035507.905))",1894
"POLYGON ((584616.977 5035630.409,584592.137 5035619.548,584608.247 5035600.892,584616.977 5035630.409))",1895
"POLYGON ((584594.514 5035106.304,584609.065 5035078.449,584628.604 5035111.188,584594.514 5035106.304))",1896
"POLYGON ((584765.174 5035244.9,584703.437 5035077.93,584842.5 5035166.741,584765.174 5035244.9))",1897
"POLYGON ((584842.5 5035166.741,584842.5 5035138.471,584856.635 5035180.045,584842.5 5035166.741))",1898
"POLYGON ((584844.163 5035093.572,584842.5 5035138.471,584703.437 5035077.93,584844.163 5035093.572))",1899
"POLYGON ((584842.5 5035138.471,584842.5 5035166.741,584703.437 5035077.93,584842.5 5035138.471))",1900
"POLYGON ((584771.617 5034978.153,584844.163 5035093.572,584703.437 5035077.93,584771.617 5034978.153))",1901
"POLYGON ((584699.279 5035673.367,584796.146 5035763.582,584747.518 5035728.523,584699.279 5035673.367))",1902
"POLYGON ((584721.937 5035662.298,584788.247 5035751.526,584699.279 5035673.367,584721.937 5035662.298))",1903
"POLYGON ((584701.372 5035690.691,584699.279 5035673.367,584729.226 5035713.141,584701.372 5035690.691))",1904
"POLYGON ((584721.937 5035662.298,584797.601 5035726.322,584788.247 5035751.526,584721.937 5035662.298))",1905
"POLYGON ((584747.518 5035728.523,584729.226 5035713.141,584699.279 5035673.367,584747.518 5035728.523))",1906
"POLYGON ((584640.778 5035695.628,584641.61 5035677.336,584677.363 5035735.539,584640.778 5035695.628))",1907
"POLYGON ((584715.611 5035748.426,584729.226 5035713.141,584747.518 5035728.523,584715.611 5035748.426))",1908
"POLYGON ((584765.174 5035244.9,584842.5 5035166.741,584856.635 5035180.045,584765.174 5035244.9))",1909
"POLYGON ((584765.174 5035244.9,584658.537 5035127.818,584703.437 5035077.93,584765.174 5035244.9))",1910
"POLYGON ((584953.918 5035106.875,584973.627 5035020.265,584977.784 5035021.928,584953.918 5035106.875))",1911
"POLYGON ((584953.918 5035106.875,584890.726 5035114.358,584884.698 5035006.423,584953.918 5035106.875))",1912
"POLYGON ((584980.278 5035021.928,585025.424 5035072.785,584953.918 5035106.875,584980.278 5035021.928))",1913
"POLYGON ((584977.784 5035021.928,584973.627 5035020.265,584986.93 5035014.445,584977.784 5035021.928))",1914
"POLYGON ((585025.424 5035072.785,584980.278 5035021.928,584986.93 5035014.445,585025.424 5035072.785))",1915
"POLYGON ((584980.278 5035021.928,584953.918 5035106.875,584977.784 5035021.928,584980.278 5035021.928))",1916
"POLYGON ((584986.93 5035014.445,584980.278 5035021.928,584977.784 5035021.928,584986.93 5035014.445))",1917
"POLYGON ((584904.861 5035224.944,584844.163 5035259.866,584856.635 5035180.045,584904.861 5035224.944))",1918
"POLYGON ((584856.635 5035180.045,584844.163 5035259.866,584765.174 5035244.9,584856.635 5035180.045))",1919
"POLYGON ((584904.861 5035224.944,584939.783 5035254.877,584909.018 5035300.608,584904.861 5035224.944))",1920
"POLYGON ((584904.861 5035224.944,584909.018 5035300.608,584844.163 5035259.866,584904.861 5035224.944))",1921
"POLYGON ((584890.726 5035114.358,584844.163 5035093.572,584884.698 5035006.423,584890.726 5035114.358))",1922
"POLYGON ((584781.193 5035766.771,584751.78 5035795.405,584747.518 5035728.523,584781.193 5035766.771))",1923
"POLYGON ((584747.518 5035728.523,584770.8 5035748.478,584781.193 5035766.771,584747.518 5035728.523))",1924
"POLYGON ((584770.8 5035748.478,584796.146 5035763.582,584781.193 5035766.771,584770.8 5035748.478))",1925
"POLYGON ((584747.518 5035728.523,584796.146 5035763.582,584770.8 5035748.478,584747.518 5035728.523))",1926
"POLYGON ((584796.146 5035763.582,584788.247 5035751.526,584825.871 5035747.109,584796.146 5035763.582))",1927
"POLYGON ((584781.193 5035766.771,584796.146 5035763.582,584788.676 5035789.636,584781.193 5035766.771))",1928
"POLYGON ((584699.279 5035673.367,584788.247 5035751.526,584796.146 5035763.582,584699.279 5035673.367))",1929
"POLYGON ((584747.518 5035728.523,584751.78 5035795.405,584715.611 5035748.426,584747.518 5035728.523))",1930
"POLYGON ((584657.408 5035851.945,584752.611 5035874.394,584734.319 5035903.912,584657.408 5035851.945))",1931
"POLYGON ((584657.408 5035851.945,584751.78 5035795.405,584752.611 5035874.394,584657.408 5035851.945))",1932
"POLYGON ((584788.676 5035789.636,584799.901 5035836.614,584751.78 5035795.405,584788.676 5035789.636))",1933
"POLYGON ((584825.677 5035885.256,584734.319 5035903.912,584752.611 5035874.394,584825.677 5035885.256))",1934
"POLYGON ((584799.901 5035836.614,584752.611 5035874.394,584751.78 5035795.405,584799.901 5035836.614))",1935
"POLYGON ((584805.292 5035800.998,584796.159 5035818.322,584788.676 5035789.636,584805.292 5035800.998))",1936
"POLYGON ((584805.292 5035800.998,584818.18 5035850.055,584799.901 5035836.614,584805.292 5035800.998))",1937
"POLYGON ((584799.901 5035836.614,584788.676 5035789.636,584796.159 5035818.322,584799.901 5035836.614))",1938
"POLYGON ((584751.78 5035795.405,584781.193 5035766.771,584788.676 5035789.636,584751.78 5035795.405))",1939
"POLYGON ((584833.16 5035898.143,584799.901 5035836.614,584818.18 5035850.055,584833.16 5035898.143))",1940
